"UniqueTransactionId";"UniqueOrderId";"TransactionPlaceStatus";"InitiatingOrderTime";"OrderPlacedTime";"CompletedOrderTransactionDate";"TransactionStatus";"UserId";"OrderCreatedDate";"GrossPrice";"UniquePackageId"
"7163754b-099a-49c0-8168-15c8e762b69c";"29009201909210";"gopay";"2019-10-09 09:15:19";"2019-10-09 16:15:21";"2019-10-09 09:15:26";"settlement";"97";"2019-10-09 09:15:19";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"71a8d860-5694-4b6d-8116-eabd0be39d5e";"412711201918606";"Pending";"2019-12-18 04:17:02";NULL;NULL;"init";"148";"2019-12-18 04:17:02";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"727db1fb-1518-4b48-9868-3a1a480d8d74";"267911201924306";"Pending";"2019-12-24 11:07:07";NULL;NULL;"init";"139";"2019-12-24 11:07:07";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"7284b7b4-3c63-455b-a516-40a54828f1f0";"81929201909406";"alfamart";"2019-10-09 11:07:44";"2019-10-09 18:07:48";"2019-10-09 11:08:02";"settlement";"123";"2019-10-09 11:07:44";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"73aff89b-d7f6-4802-8772-94e2aaaf6a06";"127211201917406";"Pending";"2019-12-17 08:54:40";NULL;NULL;"init";"148";"2019-12-17 08:54:40";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"7418c567-91f6-4db6-98bb-dc8d02fcfe57";"187706201910910";"Pending";"2019-07-10 10:50:09";NULL;NULL;"init";"107";"2019-07-10 10:50:09";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"7477f660-fd35-4039-8e2e-ad257be028ee";"225211201918316";"Pending";"2019-12-18 02:26:39";NULL;NULL;"init";"148";"2019-12-18 02:26:39";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"74fee95a-b1e3-426a-bc2f-1690d74fc5e4";"731311201917216";"Pending";"2019-12-17 08:14:54";NULL;NULL;"init";"148";"2019-12-17 08:14:54";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"7652b64b-1f6a-4c30-be57-686a2bb798c2";"41629201924812";"alfamart";"2019-10-24 09:53:15";"2019-10-24 16:53:19";"2019-10-24 09:55:48";"settlement";"123";"2019-10-24 09:53:15";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"7735cd27-289e-4b9d-88f1-6f1bee456d19";"126406201910210";"Pending";"2019-07-10 10:06:52";NULL;NULL;"init";"107";"2019-07-10 10:06:52";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"77fb1e8b-786e-4674-88c7-b98b55be31ea";"85529201909109";"gopay";"2019-10-09 08:28:03";"2019-10-09 15:28:05";"2019-10-09 09:15:07";"settlement";"97";"2019-10-09 08:28:03";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"7834f1c7-094e-4235-b857-0f17d42fd73d";"935708201909013";"Pending";"2019-09-09 08:44:36";NULL;NULL;"init";"122";"2019-09-09 08:44:36";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"7841c1fa-b580-4cb0-a324-d21b32801791";"011608201907106";"Pending";"2019-09-07 00:31:28";NULL;NULL;"init";"43";"2019-09-07 00:31:28";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"78d9ab46-6069-4787-87cd-8cc7bef42f9e";"525506201910812";"Pending";"2019-07-10 09:35:07";NULL;NULL;"init";"107";"2019-07-10 09:35:07";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"7ad14573-f223-4965-bd2c-404385eaf482";"425907201927506";"gopay";"2019-08-27 07:06:51";"2019-08-27 14:07:09";"2019-08-27 07:07:48";"settlement";"43";"2019-08-27 07:06:51";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"7b396ea1-7c7c-4c2a-957b-11ddcd5dbb5e";"988011201902908";"indomaret";"2019-12-02 09:59:03";"2019-12-02 16:59:45";"2019-12-02 10:02:02";"settlement";"7";"2019-12-02 09:59:03";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"7bce7c65-dce3-4c65-95e6-8547ced3788d";"340007201901914";"Pending";"2019-08-01 04:23:00";NULL;NULL;"init";"104";"2019-08-01 04:23:00";"230000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"7d6e3d1a-04ae-4d54-8d55-85873e9d0665";"479606201910512";"Pending";"2019-07-10 10:51:27";NULL;NULL;"init";"107";"2019-07-10 10:51:27";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"7d7f1ecc-b4b9-4098-b312-d2f36572ab93";"03169201910108";"alfamart";"2019-10-10 02:10:30";"2019-10-10 09:10:34";"2019-10-11 02:10:39";"expire";"123";"2019-10-10 02:10:30";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"7e22ac29-89e0-4e80-886c-658a28d0c00c";"644907201902607";"Pending";"2019-08-02 04:29:22";NULL;NULL;"init";"104";"2019-08-02 04:29:22";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"7ef198ac-2bb2-42a3-9f9a-8a0cf39bef43";"342700202003409";"indomaret";"2020-01-03 09:10:41";"2020-01-03 16:10:47";"2020-01-06 06:30:52";"settlement";"123";"2020-01-03 09:10:41";"390000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"7efb5fc9-7f07-4919-a977-fc02f02e300c";"670208201927308";"gopay";"2019-09-27 02:19:38";"2019-09-27 09:19:45";"2019-09-27 06:48:21";"settlement";"43";"2019-09-27 02:19:38";"110000";"7742bfa4-099d-46d5-9328-4b679a677c3b"
"7f463d40-9a91-4b93-8b53-e685e28e4b35";"66409201909309";"alfamart";"2019-10-09 09:27:03";"2019-10-09 16:27:13";"2019-10-09 09:27:29";"settlement";"123";"2019-10-09 09:27:03";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"803e072b-92d9-47b4-a9c2-ae3e31385cbf";"295706201910511";"Pending";"2019-07-10 14:47:38";NULL;NULL;"init";"43";"2019-07-10 14:47:39";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"81527715-f690-4b26-9a5d-1b581f3c1d38";"641811201904606";"bca";"2019-12-04 10:25:18";"2019-12-04 17:25:26";"2019-12-04 10:26:13";"settlement";"132";"2019-12-04 10:25:18";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"819828e8-ce11-4c23-a075-13c0c4168640";"268000202003908";"alfamart";"2020-01-03 10:35:35";"2020-01-03 17:35:39";"2020-01-06 06:30:29";"settlement";"123";"2020-01-03 10:35:35";"120000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"819b8cdd-0915-41c0-b16b-22207d4a914d";"728011201918819";"Pending";"2019-12-18 02:26:09";NULL;NULL;"init";"148";"2019-12-18 02:26:09";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"819e79a6-3083-419a-8904-a805aa35a169";"337908201926809";"Pending";"2019-09-26 18:25:21";NULL;NULL;"init";"43";"2019-09-26 18:25:21";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"831bfe1c-c5de-434c-bb5a-552b69f36441";"205711201918016";"Pending";"2019-12-18 02:29:54";NULL;NULL;"init";"148";"2019-12-18 02:29:54";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"83cef4ac-5dfc-438f-ae5c-0fde4746cf0e";"382710201928617";"alfamart";"2019-11-28 03:50:02";"2019-11-28 10:50:18";"2019-11-28 03:50:54";"settlement";"123";"2019-11-28 03:50:02";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"8420294a-f6f8-4a77-b1da-95b6f2e88a7d";"111008201907706";"Pending";"2019-09-07 01:01:54";NULL;NULL;"init";"43";"2019-09-07 01:01:54";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"85661981-302f-418d-90a3-709959714bd3";"762311201917516";"Pending";"2019-12-17 08:38:26";NULL;NULL;"init";"148";"2019-12-17 08:38:26";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"86f19d92-00a8-4fb4-a990-802a305ee58e";"229911201917515";"Pending";"2019-12-17 09:16:58";NULL;NULL;"init";"148";"2019-12-17 09:16:58";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"878773e3-5728-470e-8b95-38ba9a241ed8";"618608201927909";"indomaret";"2019-09-27 04:10:52";"2019-09-27 11:11:11";"2019-09-27 04:11:44";"settlement";"123";"2019-09-27 04:10:52";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"87c475ba-6427-4315-903a-19d3cf81a125";"141711201904806";"indomaret";"2019-12-04 03:56:59";"2019-12-04 10:57:06";"2019-12-04 03:57:22";"settlement";"123";"2019-12-04 03:56:59";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"88aa5751-02d5-4e83-843e-8ed5482083d7";"41120820190706";"Pending";"2019-09-07 01:17:53";NULL;NULL;"init";"12";"2019-09-07 01:17:53";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"8bf72594-e847-4bb4-8fe4-085aac408fc5";"150106201931509";"gopay";"2019-07-31 10:32:52";"2019-07-31 17:33:02";"2019-07-31 11:33:10";"expire";"104";"2019-07-31 10:32:53";"230000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"8c7efdb8-e9ec-47b1-b135-5c9e9f83eb4c";"507706201910809";"Pending";"2019-07-10 13:18:46";NULL;NULL;"init";"43";"2019-07-10 13:18:46";"45000";"f623443a-d9cf-4302-97da-d29fd2696997"
"8cc8017a-0384-4463-817a-283616719120";"813011201917515";"Pending";"2019-12-17 10:29:03";NULL;NULL;"init";"148";"2019-12-17 10:29:03";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"8ce49d9c-af45-4216-9efb-474dbee8c528";"005200202006880";"mandiri";"2020-01-06 04:50:34";"2020-01-06 11:59:40";"2020-01-06 06:30:23";"settlement";"123";"2020-01-06 04:50:34";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"8cefa20e-3d88-478b-84f0-dba311652259";"50939201910508";"alfamart";"2019-10-10 08:17:57";"2019-10-10 15:18:02";"2019-10-10 08:18:17";"settlement";"123";"2019-10-10 08:17:57";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"8d35a7b7-bbcc-40d2-83db-c136833d849c";"182408201909507";"indomaret";"2019-09-09 02:58:26";"2019-09-09 10:00:11";"2019-09-09 03:09:19";"settlement";"12";"2019-09-09 02:58:27";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"8d6acd3c-f9c7-4ce6-a9e0-1eeeb5ff0e3f";"44919201924806";"alfamart";"2019-10-24 10:12:57";"2019-10-24 17:13:01";"2019-10-24 10:14:10";"settlement";"123";"2019-10-24 10:12:57";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"8dd272f6-ce15-4c61-8cc4-cfca728ebf73";"970706201931309";"bca";"2019-07-31 10:31:36";"2019-07-31 17:32:00";"2019-08-01 10:32:03";"expire";"104";"2019-07-31 10:31:37";"230000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"8e296519-d2fb-4d64-a1c5-bdfcf78ec74e";"476300202002709";"Pending";"2020-01-02 08:38:37";NULL;NULL;"init";"7";"2020-01-02 08:38:37";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"8e38891f-d962-46c1-93af-783c7ccccf46";"482106201910410";"Pending";"2019-07-10 07:02:27";NULL;NULL;"init";"43";"2019-07-10 07:02:28";"45000";"f623443a-d9cf-4302-97da-d29fd2696997"
"8eed3b1c-6032-499d-bfaa-2758f356e8cc";"580411201917315";"Pending";"2019-12-17 09:59:59";NULL;NULL;"init";"148";"2019-12-17 09:59:59";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"902f12ca-0a49-4c5c-8b0d-ac93e2b0b25b";"521610201911503";"alfamart";"2019-11-11 07:37:39";"2019-11-11 14:38:18";"2019-11-11 07:38:27";"settlement";"139";"2019-11-11 07:37:39";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"909dbfe2-b87c-4255-893e-d151d49db79e";"93729201911617";"alfamart";"2019-10-11 10:20:32";"2019-10-11 17:20:50";"2019-10-11 10:21:09";"settlement";"7";"2019-10-11 10:20:32";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"90d84e7b-0539-4225-9abb-bd298e55ca40";"530608201907411";"Pending";"2019-09-07 01:26:33";NULL;NULL;"init";"122";"2019-09-07 01:26:34";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"913d6882-2a82-4903-9618-ec8158db9fdb";"295210201928119";"indomaret";"2019-11-28 07:35:57";"2019-11-28 14:36:20";"2019-11-28 07:36:34";"settlement";"123";"2019-11-28 07:35:57";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"91761564-c440-414c-bc65-a88195c892b1";"906711201918016";"Pending";"2019-12-18 02:26:31";NULL;NULL;"init";"148";"2019-12-18 02:26:31";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"918a31f8-f6b7-4c4d-8856-6a4ce6895631";"644311201924914";"Pending";"2019-12-24 11:06:44";NULL;NULL;"init";"139";"2019-12-24 11:06:44";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"923b2fa1-4b49-4f84-9793-156cd23186c0";"636011201917615";"Pending";"2019-12-17 10:19:15";NULL;NULL;"init";"148";"2019-12-17 10:19:15";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"932495ef-05f3-4349-b829-6907af57c1bf";"617506201931106";"Pending";"2019-07-31 10:30:25";NULL;NULL;"init";"104";"2019-07-31 10:30:25";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"9332bd0b-bf8f-43fd-ab36-a2b2f8c444e5";"237708201907405";"Pending";"2019-09-07 00:32:07";NULL;NULL;"init";"43";"2019-09-07 00:32:07";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"94a21224-3cdd-4dfe-b501-0e47a10e5598";"165511201911407";"gopay";"2019-12-11 19:31:52";"2019-12-12 02:32:10";"2019-12-11 19:32:15";"settlement";"43";"2019-12-11 19:31:52";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"94f19587-f151-4c42-be8c-eae82dff8382";"811811201917516";"Pending";"2019-12-17 09:21:47";NULL;NULL;"init";"148";"2019-12-17 09:21:47";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"958211f4-9bb5-4a17-9e93-0cb1dda6a6f5";"968206201910112";"Pending";"2019-07-10 10:19:57";NULL;NULL;"init";"107";"2019-07-10 10:19:57";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"9625252a-1ac1-4028-99f1-e79bf86ff8b2";"871108201927207";"Pending";"2019-09-27 03:15:22";NULL;NULL;"init";"12";"2019-09-27 03:15:22";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"96c910d2-8c4b-46f1-aa9e-09ab7024a5f0";"282600202010917";"indomaret";"2020-01-10 03:54:05";"2020-01-10 10:54:12";"2020-01-10 03:54:29";"settlement";"123";"2020-01-10 03:54:05";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"96f01d8c-ce26-47fe-bada-4055dd6e97b8";"693800202006108";"bca";"2020-01-06 06:11:39";"2020-01-06 13:11:46";"2020-01-06 06:30:14";"settlement";"123";"2020-01-06 06:11:39";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"97b01f21-b79f-4cf9-9ffc-a271445dec52";"26991120190408";"indomaret";"2019-12-04 03:49:13";"2019-12-04 10:49:18";"2019-12-04 03:49:31";"settlement";"123";"2019-12-04 03:49:13";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"986e6c54-8f95-4105-a2c7-715a7e571a45";"13869201918108";"gopay";"2019-10-18 04:25:08";"2019-10-18 11:25:10";"2019-10-18 05:25:17";"expire";"127";"2019-10-18 04:25:08";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"98d12c5a-9d53-44c8-a7a2-b3c7b6a5b6f7";"637510201918213";"alfamart";"2019-11-18 07:20:27";"2019-11-18 14:20:43";"2019-11-18 07:21:06";"settlement";"132";"2019-11-18 07:20:27";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"998f1aef-fd5d-48b7-9a53-939eecc18db0";"462411201917116";"Pending";"2019-12-17 13:49:23";NULL;NULL;"init";"148";"2019-12-17 13:49:23";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"99fd0bac-4d1b-4db0-977f-d5c64989e061";"627311201917615";"Pending";"2019-12-17 09:45:53";NULL;NULL;"init";"148";"2019-12-17 09:45:53";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"9a522570-55ad-45da-a3a5-ce33b5f69fd1";"474711201917815";"Pending";"2019-12-17 08:07:00";NULL;NULL;"init";"148";"2019-12-17 08:07:00";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"9aabb100-21d1-4b20-a1c3-3852b6fca5c5";"529211201904805";"indomaret";"2019-12-04 04:48:09";"2019-12-04 11:48:39";"2019-12-04 04:48:55";"settlement";"7";"2019-12-04 04:48:09";"130000";"43827957-7c98-436d-9a9b-2eb47096ef67"
"9b2b2d96-9a2b-462a-94bc-374e7c5d49dd";"508611201905503";"indomaret";"2019-12-05 03:45:37";"2019-12-05 10:45:46";"2019-12-05 03:46:30";"settlement";"123";"2019-12-05 03:45:37";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"9b7da5d1-43ac-4181-9180-7f0a73bd6ae7";"802206201910911";"Pending";"2019-07-10 06:35:13";NULL;NULL;"init";"43";"2019-07-10 06:35:13";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"9bd4a2dc-63bf-4352-ab01-789aeb7519b2";"03999201909711";"gopay";"2019-10-09 08:23:30";"2019-10-09 15:23:32";"2019-10-09 09:15:11";"settlement";"97";"2019-10-09 08:23:30";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"9ecb3ed9-8493-4e6c-9b67-87796ba25e44";"64879201910639";"alfamart";"2019-10-10 08:11:40";"2019-10-10 15:11:43";"2019-10-10 08:12:03";"settlement";"123";"2019-10-10 08:11:40";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"9fe8904b-49d2-4da8-8cdb-9b7c60bffa21";"827208201907805";"Pending";"2019-09-07 01:23:14";NULL;NULL;"init";"12";"2019-09-07 01:23:14";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"a06cf41a-ea3b-4206-a4b9-4afff5de9203";"994511201917708";"Pending";"2019-12-17 08:17:41";NULL;NULL;"init";"148";"2019-12-17 08:17:41";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"a119fcfe-7e14-4e25-b444-b4ba8414d55c";"695207201909109";"Pending";"2019-08-09 06:22:10";NULL;NULL;"init";"43";"2019-08-09 06:22:10";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"a16e0687-8600-4299-9c0b-465566792a6c";"123410201928905";"Pending";"2019-11-28 07:22:59";NULL;NULL;"init";"123";"2019-11-28 07:22:59";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"a1d5f34f-ef52-4fd8-87eb-7794987e8d5b";"694306201910212";"Pending";"2019-07-10 12:37:40";NULL;NULL;"init";"43";"2019-07-10 12:37:40";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"a286146c-63f6-4096-8770-0549534f8c1b";"484411201903708";"bni";"2019-12-03 06:11:10";"2019-12-03 13:14:06";"2019-12-03 06:14:49";"settlement";"123";"2019-12-03 06:11:10";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"a30253c4-7ec4-4273-b85e-5d9131deff2b";"847411201917610";"Pending";"2019-12-17 08:14:33";NULL;NULL;"init";"148";"2019-12-17 08:14:33";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"a806e9e9-6c55-45d5-8bbb-f37b8b00f363";"352211201912908";"bca";"2019-12-12 04:28:03";"2019-12-12 11:28:47";"2019-12-12 04:31:04";"settlement";"7";"2019-12-12 04:28:03";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"aa13b920-1222-45f7-ad17-625581d9573a";"638011201917715";"Pending";"2019-12-17 09:35:58";NULL;NULL;"init";"123";"2019-12-17 09:35:58";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"aa54846a-787f-4151-918b-528e085d7841";"084410201928918";"alfamart";"2019-11-28 07:34:06";"2019-11-28 14:34:21";"2019-11-28 07:34:35";"settlement";"123";"2019-11-28 07:34:06";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"aab61f09-0551-44c2-b98c-d148851535e2";"123108201927708";"bca";"2019-09-27 07:25:02";"2019-09-27 14:25:07";"2019-09-28 07:25:10";"expire";"43";"2019-09-27 07:25:02";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"aafb2ae4-109a-4ec8-ac7b-8c87641a40c1";"79879201911407";"alfamart";"2019-10-11 07:03:15";"2019-10-11 14:03:22";"2019-10-11 07:04:16";"settlement";"123";"2019-10-11 07:03:15";"25000";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"ae008a1d-13a4-4a7f-9edc-7c3d32bea738";"44799201909308";"alfamart";"2019-10-09 09:01:26";"2019-10-09 16:01:32";"2019-10-09 09:01:46";"settlement";"123";"2019-10-09 09:01:26";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"aeb11391-bd5e-4dce-bb22-59eef8dc5b20";"01499201909706";"gopay";"2019-10-09 02:48:49";"2019-10-09 09:48:51";"2019-10-09 02:49:01";"settlement";"97";"2019-10-09 02:48:49";"25000";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"aec80128-cd7c-4eec-904d-f491e8e18269";"397811201923405";"Pending";"2019-12-23 06:08:38";NULL;NULL;"init";"148";"2019-12-23 06:08:38";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"aed063e4-ccea-4180-84db-d50b39875430";"463306201910511";"Pending";"2019-07-10 11:00:23";NULL;NULL;"init";"43";"2019-07-10 11:00:23";"50000";"f623443a-d9cf-4302-97da-d29fd2696997"
"aedc6a30-02d1-42c7-bcc4-fe60ff066d4d";"677506201911712";"Pending";"2019-07-11 04:05:09";NULL;NULL;"init";"7";"2019-07-11 04:05:10";"45000";"f623443a-d9cf-4302-97da-d29fd2696997"
"af2deea2-6ffd-462b-badc-ecc66f3c25f6";"738511201918016";"Pending";"2019-12-18 04:13:29";NULL;NULL;"init";"148";"2019-12-18 04:13:29";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"af88b410-ddc4-4698-8ca8-31ce77568b86";"184008201927208";"Pending";"2019-09-27 03:14:06";NULL;NULL;"init";"12";"2019-09-27 03:14:06";"230001";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"af95825d-6954-41f4-b0c8-5bd01ebe9ac6";"143008201907906";"Pending";"2019-09-07 01:01:46";NULL;NULL;"init";"12";"2019-09-07 01:01:46";"40000";"f623443a-d9cf-4302-97da-d29fd2696997"
"b0cdacd6-0223-4ce3-8e1c-3d8d0f666a0e";"893511201917017";"Pending";"2019-12-17 08:11:48";NULL;NULL;"init";"148";"2019-12-17 08:11:48";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"b158d897-96fb-4b2d-b3b5-9a52f0e8b881";"348208201906108";"Pending";"2019-09-06 23:55:32";NULL;NULL;"init";"43";"2019-09-06 23:55:33";"260000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"b1e40e89-06d1-417d-9390-2a634c9724ec";"230600202009610";"Pending";"2020-01-09 10:39:12";NULL;NULL;"init";"155";"2020-01-09 10:39:12";"40000";"d2961f68-9350-4b2b-939a-474bad8dc928"
"b3c5fb44-5f14-488c-bbef-79c46ac70556";"163006201931809";"bca_klikpay";"2019-07-31 10:34:01";"2019-07-31 17:34:08";"2019-07-31 12:34:12";"expire";"104";"2019-07-31 10:34:01";"230000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"b5675b0a-c286-411c-be3c-b40333f63d39";"800106201911810";"Pending";"2019-07-11 03:21:27";NULL;NULL;"init";"7";"2019-07-11 03:21:28";"45000";"f623443a-d9cf-4302-97da-d29fd2696997"
"b5763349-ab93-40ea-a0d1-e43ff01aed5b";"913611201917216";"Pending";"2019-12-17 09:15:16";NULL;NULL;"init";"148";"2019-12-17 09:15:16";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"b5871cfa-989b-449c-9373-c2600d39aa27";"612111201919816";"Pending";"2019-12-19 03:07:34";NULL;NULL;"init";"139";"2019-12-19 03:07:34";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"b607290d-091f-4ef5-bdc7-69a6b2992c7f";"83550620193109";"bca";"2019-07-31 10:36:08";"2019-07-31 17:36:17";"2019-08-01 10:36:23";"expire";"104";"2019-07-31 10:36:08";"230000";"a604df3b-e114-462c-b5ef-e96464b2ab60"
"b66e2c46-8e0b-41c5-87f7-ebc5a499b672";"024011201906104";"Pending";"2019-12-06 05:54:12";NULL;NULL;"init";"142";"2019-12-06 05:54:12";"450000";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"b744dfc8-5624-4a16-bfda-2d5582c8918d";"067711201918821";"Pending";"2019-12-18 02:30:07";NULL;NULL;"init";"148";"2019-12-18 02:30:07";"100000";"37695149-ebaf-4c88-8766-5470860be535"
"b884e076-5148-4ca1-92cc-988cc1be87db";"959006201913913";"Pending";"2019-07-13 09:44:50";NULL;NULL;"init";"12";"2019-07-13 09:44:50";"45000";"f623443a-d9cf-4302-97da-d29fd2696997"
