"UniqueUserActionId";"UserActionCreatedDate";"UniqueTransactionId";"UserId";"UniqueActionPackageId"
"ee0f1622-b753-490b-8722-61599e23ed14";"2019-10-10 15:22:32";NULL;"123";"f623443a-d9cf-4302-97da-d29fd2696997"
"ee331a21-eaf8-4e0b-ba17-616559be02f9";"2020-01-06 13:20:47";"5469a8f1-04d4-4f90-a126-3da247e84143";"123";"43827957-7c98-436d-9a9b-2eb47096ef67"
"ef4bc2b5-8cac-4402-aefe-2b9e6acf1af3";"2019-10-12 19:13:27";NULL;"71";"021ca281-b694-43e8-936a-9cbf98cbbdce"
"f050c3f5-8fa7-4d5a-bbe1-540ffa1c11be";"2019-10-12 19:13:27";NULL;"78";"021ca281-b694-43e8-936a-9cbf98cbbdce"
"f0bce012-4606-43ca-90c5-468e444f7f7d";"2020-01-06 12:43:47";"db51687c-301c-4bdf-8a54-c4a16ca999bd";"123";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"f20691d8-7df7-4ad8-ac36-625b6d3d584a";"2019-10-23 17:39:39";"30606e72-e9eb-4f55-9fb8-e95206b43b0d";"123";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"f447f9e8-e234-4918-a6cc-855b7c0c0a96";"2019-07-08 11:03:19";NULL;"0";"d2961f68-9350-4b2b-939a-474bad8dc928"
"f4b90f6f-9b21-48e4-bd9e-57ccaacc040e";"2019-07-08 13:37:04";NULL;"43";"d2961f68-9350-4b2b-939a-474bad8dc928"
"f52920a8-f304-450b-9b13-cec8074174d8";"2019-09-27 13:29:23";"bdc7546f-bdbc-4348-9c95-a86c18dce898";"123";"f623443a-d9cf-4302-97da-d29fd2696997"
"f55787cb-670d-4027-9fac-30008036037a";"2019-10-12 19:13:30";NULL;"127";"021ca281-b694-43e8-936a-9cbf98cbbdce"
"f562962e-6c13-49ed-8932-3bfd6e90afac";"2019-10-12 19:13:28";NULL;"108";"021ca281-b694-43e8-936a-9cbf98cbbdce"
"f570882f-2bdd-4fbf-8117-05c5c74860c5";"2019-07-08 12:11:53";NULL;"1";"d2961f68-9350-4b2b-939a-474bad8dc928"
"f583cc0d-a8db-451a-947b-f49d77896d73";"2019-11-28 11:42:57";"4c67b63f-1fc4-4ffe-b99a-5e43e5819324";"123";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"f6aaf816-3a55-4278-bb2a-be383528c7f7";"2019-07-03 16:10:09";"1281395659354953";"12";"f623443a-d9cf-4302-97da-d29fd2696997"
"f812b0db-538e-4a27-bbe6-4e21ae104762";"2019-10-10 15:18:18";"8cefa20e-3d88-478b-84f0-dba311652259";"123";"1cb3dfd6-eb8a-42ca-8f72-56fc95f78f82"
"f872fa32-f043-406c-a745-508383c418d2";"2019-07-03 09:54:07";"1281395659354953";"12";"f623443a-d9cf-4302-97da-d29fd2696997"
"f917ce63-35e8-4b36-9e2e-64b3dea9a73e";"2019-09-27 09:18:11";"3ad5da47-baa8-402f-b810-d16ce3653527";"43";"f623443a-d9cf-4302-97da-d29fd2696997"
"f92d94c4-e9f0-4aed-ba4b-78d595c0cf92";"2019-10-12 19:13:24";NULL;"22";"021ca281-b694-43e8-936a-9cbf98cbbdce"
"fa1e9232-03bd-46d2-91d4-60aee9369c0a";"2019-10-09 10:52:29";"f874c94f-7ad1-4002-afc8-e16dfda5c88f";"123";"65f46971-e2c1-4ae9-b52e-4b88de5d5e8e"
"fa35f8d3-5d76-42f1-a5ec-edd49e23dc4b";"2019-10-24 17:29:27";NULL;"123";"021ca281-b694-43e8-936a-9cbf98cbbdce"
"fb2f12b1-20cc-44f0-b9c3-d6b0305b12cc";"2020-01-03 16:11:01";"7ef198ac-2bb2-42a3-9f9a-8a0cf39bef43";"123";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"fe379bae-ca20-43ed-b640-6f4032de838c";"2019-10-13 11:33:11";NULL;"104";"021ca281-b694-43e8-936a-9cbf98cbbdce"
"fe5f8728-1801-4df4-a35f-23ca52c89c1c";"2019-12-03 14:37:00";"0b7fb9e3-f404-4857-8b78-650f02a101ee";"123";"9e7135ca-753b-4e5b-bff1-c27d45d1fe85"
"ff189ff4-10c7-41b4-9875-de088e1acc42";"2019-10-13 11:33:10";NULL;"43";"021ca281-b694-43e8-936a-9cbf98cbbdce"
